Timestamp,CO2 (ppm),PM2.5 (ppm),PM10 (ppm),TVOC (ppb),NO2 (ppm)
2025-09-28 11:58:00,861.9,9.6,13.9,107.0,0.022
2025-09-28 11:58:05,858.1,6.0,13.4,76.9,0.018
2025-09-28 11:58:10,881.5,10.4,14.4,105.2,0.013
2025-09-28 11:58:15,877.0,8.0,16.1,127.5,0.016
2025-09-28 11:58:20,866.9,5.8,11.0,109.7,0.020
2025-09-28 11:58:25,877.8,9.5,16.6,79.4,0.012
2025-09-28 11:58:30,863.2,5.8,14.7,78.2,0.014
2025-09-28 11:58:35,879.1,6.4,13.7,120.6,0.012
2025-09-28 11:58:40,852.6,6.5,12.3,129.1,0.022
2025-09-28 11:58:45,853.3,9.2,17.6,81.7,0.021
2025-09-28 11:58:50,875.5,9.4,12.0,115.2,0.020
2025-09-28 11:58:55,861.7,10.4,11.1,90.7,0.021
2025-09-28 11:59:00,881.4,10.3,13.2,95.5,0.023
2025-09-28 11:59:05,874.5,8.9,14.7,83.6,0.013
2025-09-28 11:59:10,855.5,10.2,13.3,73.6,0.022
2025-09-28 11:59:15,853.6,9.8,18.9,91.9,0.013
2025-09-28 11:59:20,871.3,8.5,15.8,76.3,0.028
2025-09-28 11:59:25,877.4,9.2,18.1,111.3,0.024
2025-09-28 11:59:30,866.3,9.8,11.5,104.1,0.025
2025-09-28 11:59:35,876.0,8.8,16.2,95.2,0.028
2025-09-28 11:59:40,878.9,8.6,16.4,101.7,0.015
2025-09-28 11:59:45,883.7,8.5,14.9,109.1,0.026
2025-09-28 11:59:50,868.8,6.3,17.6,106.0,0.028
2025-09-28 11:59:55,877.9,8.6,18.2,116.3,0.023
2025-09-28 12:00:00,877.4,9.0,11.1,125.9,0.024
2025-09-28 12:00:05,882.2,10.5,18.8,100.1,0.022
2025-09-28 12:00:10,860.4,7.9,16.6,114.2,0.013
2025-09-28 12:00:15,864.0,6.0,14.9,73.3,0.024
2025-09-28 12:00:20,873.4,9.9,11.9,114.0,0.016
2025-09-28 12:00:25,882.0,7.8,17.2,128.2,0.017
2025-09-28 12:00:30,877.5,7.8,11.4,78.0,0.021
2025-09-28 12:00:35,879.2,8.3,12.6,77.9,0.014
2025-09-28 12:00:40,858.3,6.2,14.1,74.8,0.021
2025-09-28 12:00:45,864.4,7.7,11.5,74.8,0.012
2025-09-28 12:00:50,856.8,8.2,17.5,101.6,0.026
2025-09-28 12:00:55,881.3,8.7,14.4,125.1,0.028
2025-09-28 12:01:00,866.5,8.7,12.3,86.0,0.018
2025-09-28 12:01:05,866.2,6.4,16.6,80.4,0.019
2025-09-28 12:01:10,872.8,10.0,15.0,79.4,0.017
2025-09-28 12:01:15,861.7,8.8,18.4,87.9,0.020
2025-09-28 12:01:20,874.8,5.8,18.4,112.7,0.017
2025-09-28 12:01:25,862.7,5.5,12.5,99.7,0.020
2025-09-28 12:01:30,884.7,6.9,13.4,124.2,0.028
2025-09-28 12:01:35,880.6,7.8,11.5,116.4,0.014
2025-09-28 12:01:40,868.8,7.1,11.2,77.6,0.014
2025-09-28 12:01:45,886.0,5.7,14.0,96.4,0.021
2025-09-28 12:01:50,885.3,6.2,18.1,127.6,0.028
2025-09-28 12:01:55,866.8,9.3,18.9,92.2,0.019
2025-09-28 12:02:00,883.6,8.5,18.7,116.4,0.015
2025-09-28 12:02:05,884.9,6.6,13.4,97.4,0.013
2025-09-28 12:02:10,860.6,7.5,18.7,113.7,0.017
2025-09-28 12:02:15,872.5,6.6,12.8,96.2,0.026
2025-09-28 12:02:20,888.2,6.9,14.9,102.5,0.027
2025-09-28 12:02:25,861.2,6.3,17.5,99.5,0.015
2025-09-28 12:02:30,863.8,9.6,13.0,103.0,0.019
2025-09-28 12:02:35,872.7,9.9,18.2,122.7,0.027
2025-09-28 12:02:40,887.7,10.0,15.6,123.3,0.017
2025-09-28 12:02:45,876.4,8.6,17.5,107.3,0.025
2025-09-28 12:02:50,889.6,10.1,12.0,108.9,0.027
2025-09-28 12:02:55,865.9,7.5,12.0,118.6,0.018
2025-09-28 12:03:00,885.9,6.0,12.5,110.1,0.016
2025-09-28 12:03:05,888.9,10.0,12.0,106.9,0.025
2025-09-28 12:03:10,888.6,7.6,15.1,84.4,0.019
2025-09-28 12:03:15,862.6,5.9,18.3,80.1,0.019
2025-09-28 12:03:20,861.2,8.3,16.2,126.7,0.014
2025-09-28 12:03:25,874.2,7.0,14.1,123.8,0.021
2025-09-28 12:03:30,880.7,8.3,15.5,80.0,0.016
2025-09-28 12:03:35,877.4,9.2,12.0,71.7,0.021
2025-09-28 12:03:40,890.5,7.4,17.4,111.8,0.023
2025-09-28 12:03:45,875.6,8.0,12.3,104.8,0.017
2025-09-28 12:03:50,879.6,8.6,13.8,89.6,0.027
2025-09-28 12:03:55,891.1,7.3,16.4,72.3,0.019
2025-09-28 12:04:00,868.2,6.3,12.4,123.2,0.025
2025-09-28 12:04:05,889.8,7.5,16.3,110.7,0.014
2025-09-28 12:04:10,883.5,6.1,15.0,120.7,0.021
2025-09-28 12:04:15,887.1,8.4,16.8,117.0,0.022
2025-09-28 12:04:20,886.7,8.4,15.0,124.2,0.025
2025-09-28 12:04:25,877.6,6.9,16.9,77.8,0.020
2025-09-28 12:04:30,871.9,6.1,15.4,129.6,0.016
2025-09-28 12:04:35,883.2,9.6,12.5,86.8,0.021
2025-09-28 12:04:40,877.6,5.5,11.8,84.0,0.027
2025-09-28 12:04:45,873.2,9.9,19.0,122.7,0.025
2025-09-28 12:04:50,885.6,5.7,11.5,96.4,0.025
2025-09-28 12:04:55,888.8,7.0,14.7,83.8,0.012
2025-09-28 12:05:00,879.9,9.7,18.6,94.3,0.020
2025-09-28 12:05:05,889.1,10.3,13.7,96.4,0.016
2025-09-28 12:05:10,881.9,7.9,15.8,91.7,0.016
2025-09-28 12:05:15,891.1,9.0,17.7,115.5,0.013
2025-09-28 12:05:20,879.9,10.3,17.1,112.2,0.027
2025-09-28 12:05:25,875.4,8.4,13.2,103.4,0.016
2025-09-28 12:05:30,882.7,8.6,12.1,113.2,0.022
2025-09-28 12:05:35,873.1,5.6,18.0,95.6,0.015
2025-09-28 12:05:40,869.8,6.7,16.8,83.9,0.028
2025-09-28 12:05:45,883.0,6.0,14.3,123.9,0.024
2025-09-28 12:05:50,873.1,9.9,18.8,126.6,0.020
2025-09-28 12:05:55,876.8,8.8,15.8,108.5,0.018
2025-09-28 12:06:00,880.7,6.9,18.8,94.3,0.021
2025-09-28 12:06:05,876.9,7.9,16.3,98.3,0.027
2025-09-28 12:06:10,882.3,7.2,15.5,109.0,0.026
2025-09-28 12:06:15,868.8,7.8,13.9,120.1,0.020
2025-09-28 12:06:20,879.6,7.3,12.0,80.5,0.028
2025-09-28 12:06:25,885.1,9.2,17.0,82.3,0.025
2025-09-28 12:06:30,892.6,7.3,13.9,97.3,0.025
2025-09-28 12:06:35,866.5,6.5,15.2,90.8,0.027
2025-09-28 12:06:40,873.0,8.4,15.2,123.7,0.014
2025-09-28 12:06:45,866.6,9.7,14.7,75.5,0.018
2025-09-28 12:06:50,890.0,7.9,17.9,79.5,0.016
2025-09-28 12:06:55,870.9,6.2,14.0,83.2,0.017
2025-09-28 12:07:00,893.0,8.5,13.6,72.9,0.016
2025-09-28 12:07:05,887.3,8.9,12.8,111.9,0.019
2025-09-28 12:07:10,867.6,7.4,14.9,108.0,0.015
2025-09-28 12:07:15,895.7,9.5,14.6,129.8,0.027
2025-09-28 12:07:20,872.5,8.2,15.1,83.0,0.023
2025-09-28 12:07:25,870.6,7.8,11.4,107.5,0.022
2025-09-28 12:07:30,887.8,8.9,13.0,91.4,0.016
2025-09-28 12:07:35,890.5,7.3,15.3,106.7,0.027
2025-09-28 12:07:40,882.2,5.5,12.9,116.6,0.024
2025-09-28 12:07:45,874.8,7.3,16.5,123.5,0.020
2025-09-28 12:07:50,882.1,9.4,16.9,77.4,0.016
2025-09-28 12:07:55,872.0,8.4,18.2,91.5,0.026
2025-09-28 12:08:00,881.3,9.0,12.7,73.2,0.014
2025-09-28 12:08:05,877.6,6.5,18.2,106.6,0.024
2025-09-28 12:08:10,871.5,5.5,15.2,96.7,0.028
2025-09-28 12:08:15,879.5,5.5,18.1,98.4,0.022
2025-09-28 12:08:20,893.9,7.8,13.0,116.9,0.012
2025-09-28 12:08:25,898.9,9.4,12.3,102.9,0.026
2025-09-28 12:08:30,892.5,8.3,12.6,116.2,0.025
2025-09-28 12:08:35,876.8,7.3,16.3,108.2,0.013
2025-09-28 12:08:40,881.8,9.2,13.1,110.1,0.017
2025-09-28 12:08:45,887.5,9.3,17.8,81.9,0.025
2025-09-28 12:08:50,897.1,6.5,13.5,96.5,0.019
2025-09-28 12:08:55,877.0,6.8,13.0,72.3,0.027
2025-09-28 12:09:00,892.8,10.0,12.2,125.2,0.027
2025-09-28 12:09:05,884.0,7.1,16.1,121.4,0.022
2025-09-28 12:09:10,872.7,7.3,18.2,97.2,0.024
2025-09-28 12:09:15,882.4,5.9,12.8,121.0,0.028
2025-09-28 12:09:20,884.1,8.4,18.8,113.1,0.020
2025-09-28 12:09:25,900.3,5.5,18.1,126.4,0.018
2025-09-28 12:09:30,878.3,8.7,15.7,123.3,0.018
2025-09-28 12:09:35,900.4,8.0,17.7,122.5,0.016
2025-09-28 12:09:40,900.8,6.0,12.4,88.9,0.023
2025-09-28 12:09:45,894.0,9.6,13.3,108.5,0.025
2025-09-28 12:09:50,896.8,6.1,17.1,111.1,0.024
2025-09-28 12:09:55,890.3,8.8,15.1,115.0,0.017
2025-09-28 12:10:00,878.3,6.0,18.4,99.6,0.019
2025-09-28 12:10:05,873.2,5.8,11.3,70.2,0.015
2025-09-28 12:10:10,885.2,7.4,17.2,101.2,0.026
2025-09-28 12:10:15,876.0,8.6,11.8,129.8,0.027
2025-09-28 12:10:20,875.8,9.2,14.1,86.5,0.023
2025-09-28 12:10:25,899.4,8.1,12.1,118.1,0.013
2025-09-28 12:10:30,897.8,9.4,14.7,82.4,0.024
2025-09-28 12:10:35,893.6,9.7,14.4,88.1,0.027
2025-09-28 12:10:40,901.8,10.0,15.2,113.7,0.013
2025-09-28 12:10:45,898.9,9.6,11.1,96.0,0.024
2025-09-28 12:10:50,899.5,8.0,18.8,74.6,0.014
2025-09-28 12:10:55,884.2,5.8,13.0,86.6,0.026
2025-09-28 12:11:00,878.8,8.5,13.6,109.5,0.017
2025-09-28 12:11:05,896.6,6.3,14.8,119.2,0.012
2025-09-28 12:11:10,890.0,8.2,16.9,76.8,0.022
2025-09-28 12:11:15,874.8,8.6,16.0,118.0,0.020
2025-09-28 12:11:20,880.5,7.2,15.6,100.0,0.013
2025-09-28 12:11:25,898.8,6.9,11.6,85.4,0.014
2025-09-28 12:11:30,880.0,8.3,16.4,95.0,0.027
2025-09-28 12:11:35,882.1,9.8,12.3,90.2,0.021
2025-09-28 12:11:40,880.4,6.7,14.5,85.9,0.017
2025-09-28 12:11:45,877.2,9.3,17.2,83.4,0.027
2025-09-28 12:11:50,903.3,7.7,11.5,87.4,0.015
2025-09-28 12:11:55,903.3,6.3,11.7,109.7,0.016
2025-09-28 12:12:00,881.7,5.8,14.3,81.9,0.023
2025-09-28 12:12:05,875.0,6.6,18.4,96.6,0.018
2025-09-28 12:12:10,875.4,7.9,15.1,86.9,0.025
2025-09-28 12:12:15,898.9,7.9,16.0,117.0,0.021
2025-09-28 12:12:20,897.2,6.0,12.2,92.2,0.020
2025-09-28 12:12:25,897.1,10.2,14.7,117.2,0.020
2025-09-28 12:12:30,892.5,8.0,15.4,82.3,0.016
2025-09-28 12:12:35,887.9,10.4,11.4,111.2,0.021
2025-09-28 12:12:40,882.3,9.3,12.6,105.6,0.027
2025-09-28 12:12:45,878.4,10.4,19.0,125.1,0.014
2025-09-28 12:12:50,881.5,6.8,16.9,106.7,0.014
2025-09-28 12:12:55,879.6,7.8,11.8,101.7,0.027
2025-09-28 12:13:00,906.2,7.2,18.3,76.1,0.017
2025-09-28 12:13:05,905.8,8.5,17.9,104.6,0.026
2025-09-28 12:13:10,895.4,5.8,11.6,93.5,0.017
2025-09-28 12:13:15,904.0,7.1,16.7,120.0,0.024
2025-09-28 12:13:20,899.7,7.5,14.9,70.4,0.014
2025-09-28 12:13:25,903.4,10.2,18.8,83.0,0.019
2025-09-28 12:13:30,881.0,6.9,17.5,78.6,0.017
2025-09-28 12:13:35,898.0,9.1,13.4,88.9,0.024
2025-09-28 12:13:40,906.5,8.1,11.7,89.7,0.023
2025-09-28 12:13:45,897.7,9.9,17.7,127.5,0.023
2025-09-28 12:13:50,881.7,8.4,11.0,129.2,0.017
2025-09-28 12:13:55,898.3,9.0,11.4,128.7,0.026
2025-09-28 12:14:00,894.6,10.3,16.6,102.2,0.013
2025-09-28 12:14:05,881.5,6.1,14.8,95.1,0.015
2025-09-28 12:14:10,892.5,10.3,12.4,127.9,0.026
2025-09-28 12:14:15,886.2,7.9,18.1,113.6,0.018
2025-09-28 12:14:20,897.0,8.2,14.6,91.5,0.028
2025-09-28 12:14:25,879.6,7.2,17.8,81.2,0.014
2025-09-28 12:14:30,899.4,5.7,17.5,124.1,0.020
2025-09-28 12:14:35,904.6,9.7,13.5,75.6,0.027
2025-09-28 12:14:40,907.0,9.9,11.3,111.8,0.015
2025-09-28 12:14:45,897.9,9.4,11.7,101.8,0.023
2025-09-28 12:14:50,904.9,8.2,16.7,128.9,0.013
2025-09-28 12:14:55,903.2,9.4,18.5,77.3,0.028
2025-09-28 12:15:00,903.5,8.1,15.5,86.7,0.023
2025-09-28 12:15:05,887.7,7.0,12.7,89.3,0.015
2025-09-28 12:15:10,888.0,6.8,14.0,74.9,0.019
2025-09-28 12:15:15,888.0,7.1,17.4,110.5,0.022
2025-09-28 12:15:20,891.2,6.3,12.5,111.1,0.026
2025-09-28 12:15:25,897.0,9.9,11.4,90.7,0.013
2025-09-28 12:15:30,902.2,6.8,18.0,107.0,0.022
2025-09-28 12:15:35,908.4,6.6,12.5,119.4,0.020
2025-09-28 12:15:40,884.3,5.7,16.2,100.1,0.021
2025-09-28 12:15:45,909.4,9.8,17.4,113.4,0.023
2025-09-28 12:15:50,891.0,6.4,17.5,111.1,0.025
2025-09-28 12:15:55,900.0,9.1,15.8,88.4,0.015
2025-09-28 12:16:00,889.3,10.4,15.1,115.8,0.019
2025-09-28 12:16:05,889.7,6.4,16.2,122.0,0.015
2025-09-28 12:16:10,909.0,7.3,18.4,106.5,0.027
2025-09-28 12:16:15,898.7,5.9,12.3,78.1,0.023
2025-09-28 12:16:20,892.8,5.8,16.1,94.3,0.021
2025-09-28 12:16:25,899.0,8.0,17.9,126.1,0.025
2025-09-28 12:16:30,888.3,7.9,16.8,72.0,0.018
2025-09-28 12:16:35,896.4,7.7,14.8,108.6,0.028
2025-09-28 12:16:40,890.7,8.9,12.1,101.5,0.025
2025-09-28 12:16:45,886.6,7.3,14.0,109.6,0.014
2025-09-28 12:16:50,906.2,10.2,18.2,117.8,0.026
2025-09-28 12:16:55,902.6,6.9,15.5,73.2,0.024
2025-09-28 12:17:00,906.8,9.5,14.1,84.6,0.015
2025-09-28 12:17:05,899.5,6.2,15.4,121.0,0.014
2025-09-28 12:17:10,909.1,8.3,12.4,96.5,0.016
2025-09-28 12:17:15,896.0,7.4,14.6,84.3,0.026
2025-09-28 12:17:20,904.8,7.6,14.8,100.8,0.019
2025-09-28 12:17:25,900.7,10.2,14.0,101.6,0.019
2025-09-28 12:17:30,901.2,7.9,16.2,116.6,0.022
2025-09-28 12:17:35,908.2,6.1,14.9,98.7,0.025
2025-09-28 12:17:40,889.7,7.0,18.0,112.1,0.025
2025-09-28 12:17:45,905.4,7.3,18.1,113.7,0.025
2025-09-28 12:17:50,898.4,7.2,14.0,112.6,0.019
2025-09-28 12:17:55,897.8,6.6,17.3,92.2,0.017
2025-09-28 12:18:00,909.9,7.9,16.7,99.0,0.017
2025-09-28 12:18:05,903.5,9.6,13.7,84.7,0.027
2025-09-28 12:18:10,887.0,8.3,11.0,129.1,0.016
2025-09-28 12:18:15,897.3,10.4,14.8,112.6,0.013
2025-09-28 12:18:20,902.9,7.8,11.4,120.0,0.013
2025-09-28 12:18:25,884.9,7.7,13.2,88.9,0.024
2025-09-28 12:18:30,912.9,7.3,18.6,116.7,0.019
2025-09-28 12:18:35,908.7,6.6,12.6,103.1,0.015
2025-09-28 12:18:40,892.6,6.4,13.8,72.5,0.027
2025-09-28 12:18:45,886.0,6.2,11.9,72.1,0.027
2025-09-28 12:18:50,885.2,9.8,15.0,85.7,0.017
2025-09-28 12:18:55,905.7,9.9,13.7,115.7,0.025
2025-09-28 12:19:00,901.3,8.3,11.4,120.0,0.023
2025-09-28 12:19:05,903.8,10.5,17.0,74.6,0.017
2025-09-28 12:19:10,887.2,8.7,12.2,99.9,0.014
2025-09-28 12:19:15,898.1,5.6,15.2,105.4,0.013
2025-09-28 12:19:20,908.0,8.1,18.2,89.4,0.015
2025-09-28 12:19:25,886.9,8.5,15.9,102.9,0.025
2025-09-28 12:19:30,910.4,7.2,18.9,79.3,0.017
2025-09-28 12:19:35,912.3,10.0,11.8,73.0,0.027
2025-09-28 12:19:40,893.9,7.3,14.0,70.8,0.021
2025-09-28 12:19:45,888.0,7.9,12.7,103.9,0.021
2025-09-28 12:19:50,892.1,6.5,18.0,102.8,0.020
2025-09-28 12:19:55,916.2,6.4,14.5,87.0,0.028
2025-09-28 12:20:00,915.1,10.3,15.3,109.4,0.018
2025-09-28 12:20:05,904.1,9.7,18.4,78.3,0.026
2025-09-28 12:20:10,901.7,6.1,15.2,81.7,0.020
2025-09-28 12:20:15,896.7,7.1,17.2,104.3,0.024
2025-09-28 12:20:20,900.6,10.0,15.4,95.1,0.014
2025-09-28 12:20:25,887.4,8.9,18.9,76.0,0.022
2025-09-28 12:20:30,910.9,6.9,15.7,94.9,0.018
2025-09-28 12:20:35,901.0,8.7,15.8,126.4,0.016
2025-09-28 12:20:40,888.7,8.9,18.1,110.7,0.018
2025-09-28 12:20:45,894.1,8.4,14.9,119.1,0.028
2025-09-28 12:20:50,916.7,7.4,11.2,115.9,0.017
2025-09-28 12:20:55,908.6,6.6,12.8,97.1,0.028
2025-09-28 12:21:00,893.9,6.5,12.7,86.8,0.017
2025-09-28 12:21:05,896.1,7.8,15.4,85.6,0.025
2025-09-28 12:21:10,901.0,8.8,14.9,107.4,0.014
2025-09-28 12:21:15,904.1,9.7,16.2,101.5,0.013
2025-09-28 12:21:20,917.3,9.3,13.9,100.1,0.015
2025-09-28 12:21:25,903.2,7.4,13.8,72.4,0.027
2025-09-28 12:21:30,903.8,6.8,13.4,96.8,0.016
2025-09-28 12:21:35,901.8,9.6,17.1,85.9,0.012
2025-09-28 12:21:40,892.4,5.8,14.1,124.4,0.021
2025-09-28 12:21:45,896.7,7.3,16.7,102.5,0.016
2025-09-28 12:21:50,893.1,7.5,16.5,110.4,0.021
2025-09-28 12:21:55,900.7,6.4,11.9,108.1,0.024
2025-09-28 12:22:00,900.5,8.2,12.2,82.6,0.023
2025-09-28 12:22:05,907.5,6.2,16.8,81.8,0.015
2025-09-28 12:22:10,918.9,7.1,14.4,78.1,0.021
2025-09-28 12:22:15,910.9,6.9,12.9,106.7,0.018
2025-09-28 12:22:20,901.6,6.8,16.6,112.1,0.027
2025-09-28 12:22:25,898.2,9.8,16.6,124.0,0.019
2025-09-28 12:22:30,900.0,8.9,11.1,99.3,0.013
2025-09-28 12:22:35,916.8,10.3,15.6,118.4,0.021
2025-09-28 12:22:40,907.7,8.4,11.3,93.0,0.027
2025-09-28 12:22:45,918.3,7.6,11.5,82.0,0.014
2025-09-28 12:22:50,892.5,8.4,13.3,79.6,0.019
2025-09-28 12:22:55,917.5,6.3,18.9,124.1,0.014
2025-09-28 12:23:00,892.5,7.5,13.7,71.7,0.026
2025-09-28 12:23:05,913.7,9.3,16.5,114.8,0.016
2025-09-28 12:23:10,901.4,5.6,18.2,72.0,0.017
2025-09-28 12:23:15,909.9,10.1,15.9,87.0,0.022
2025-09-28 12:23:20,897.6,9.3,18.6,92.3,0.022
2025-09-28 12:23:25,915.6,8.7,11.3,97.5,0.014
2025-09-28 12:23:30,898.2,10.0,13.0,110.9,0.014
2025-09-28 12:23:35,898.9,9.6,14.9,96.9,0.023
2025-09-28 12:23:40,914.0,10.2,13.2,124.0,0.014
2025-09-28 12:23:45,918.7,10.2,17.1,98.0,0.021
2025-09-28 12:23:50,897.7,10.5,13.5,81.7,0.023
2025-09-28 12:23:55,904.0,7.7,12.4,123.5,0.020
2025-09-28 12:24:00,921.0,7.3,17.4,91.4,0.017
2025-09-28 12:24:05,916.9,9.1,18.6,103.8,0.025
2025-09-28 12:24:10,913.3,9.7,13.4,86.8,0.021
2025-09-28 12:24:15,916.7,6.4,14.7,99.2,0.014
2025-09-28 12:24:20,896.1,7.5,18.2,124.8,0.025
2025-09-28 12:24:25,900.4,6.9,16.9,96.7,0.020
2025-09-28 12:24:30,907.2,5.8,12.0,75.0,0.024
2025-09-28 12:24:35,907.6,8.7,17.3,71.6,0.024
2025-09-28 12:24:40,919.5,9.0,18.8,78.0,0.018
2025-09-28 12:24:45,893.8,10.2,15.8,110.4,0.027
2025-09-28 12:24:50,923.0,6.4,16.7,96.5,0.014
2025-09-28 12:24:55,907.8,9.5,17.1,79.3,0.027
2025-09-28 12:25:00,923.5,6.0,12.1,93.4,0.024
2025-09-28 12:25:05,907.5,5.6,17.6,113.3,0.025
2025-09-28 12:25:10,917.0,9.6,15.9,118.5,0.025
2025-09-28 12:25:15,907.3,7.7,13.4,92.8,0.023
2025-09-28 12:25:20,895.7,8.2,14.6,116.3,0.021
2025-09-28 12:25:25,898.6,7.0,14.4,94.4,0.021
2025-09-28 12:25:30,915.1,9.5,13.3,82.1,0.016
2025-09-28 12:25:35,922.9,8.1,18.4,77.8,0.015
2025-09-28 12:25:40,924.6,8.6,16.7,110.5,0.021
2025-09-28 12:25:45,915.8,6.9,11.6,129.1,0.026
2025-09-28 12:25:50,908.0,8.1,17.2,73.5,0.020
2025-09-28 12:25:55,912.1,6.0,15.9,91.1,0.020
2025-09-28 12:26:00,922.8,10.0,13.7,78.3,0.026
2025-09-28 12:26:05,915.0,7.8,17.7,94.6,0.026
2025-09-28 12:26:10,921.4,6.8,11.5,75.1,0.014
2025-09-28 12:26:15,896.2,7.4,14.1,80.8,0.014
2025-09-28 12:26:20,900.3,7.5,18.5,82.2,0.024
2025-09-28 12:26:25,925.5,6.1,11.8,108.7,0.015
2025-09-28 12:26:30,924.2,6.8,14.5,102.5,0.018
2025-09-28 12:26:35,899.6,9.1,11.8,113.0,0.025
2025-09-28 12:26:40,924.1,10.4,11.9,96.1,0.013
2025-09-28 12:26:45,915.2,7.1,14.8,70.9,0.016
2025-09-28 12:26:50,914.6,9.1,17.1,94.8,0.028
2025-09-28 12:26:55,916.8,6.8,15.6,85.7,0.021
2025-09-28 12:27:00,909.8,9.7,14.0,88.3,0.021
2025-09-28 12:27:05,915.8,7.4,13.4,121.6,0.021
2025-09-28 12:27:10,910.0,6.2,14.3,74.0,0.020
2025-09-28 12:27:15,910.3,8.6,12.1,78.7,0.023
2025-09-28 12:27:20,905.0,8.9,12.9,94.9,0.016
2025-09-28 12:27:25,916.8,8.0,13.7,81.4,0.015
2025-09-28 12:27:30,916.9,9.0,11.9,126.6,0.027
2025-09-28 12:27:35,926.3,8.1,13.8,120.8,0.020
2025-09-28 12:27:40,912.9,6.3,18.7,117.0,0.017
2025-09-28 12:27:45,906.1,8.4,16.7,114.4,0.015
2025-09-28 12:27:50,926.2,6.1,16.9,120.4,0.019
2025-09-28 12:27:55,909.4,6.3,13.8,95.3,0.027
2025-09-28 12:28:00,915.6,6.3,13.0,98.4,0.013
2025-09-28 12:28:05,917.3,9.3,15.1,126.7,0.025
2025-09-28 12:28:10,925.2,8.3,11.0,110.4,0.013
2025-09-28 12:28:15,898.5,8.7,16.6,100.9,0.021
2025-09-28 12:28:20,908.4,8.7,15.0,129.3,0.017
2025-09-28 12:28:25,918.1,10.2,17.6,70.8,0.024
2025-09-28 12:28:30,907.5,10.3,17.3,113.6,0.026
2025-09-28 12:28:35,926.7,7.5,16.2,90.3,0.014
2025-09-28 12:28:40,919.2,7.9,12.4,128.0,0.020
2025-09-28 12:28:45,918.6,10.2,13.8,114.6,0.024
2025-09-28 12:28:50,919.2,8.1,18.9,104.3,0.027
2025-09-28 12:28:55,904.5,6.5,18.3,90.4,0.021
2025-09-28 12:29:00,928.7,9.6,12.3,106.5,0.025
2025-09-28 12:29:05,910.3,10.2,11.8,83.6,0.019
2025-09-28 12:29:10,927.7,6.3,11.4,84.8,0.015
2025-09-28 12:29:15,928.5,5.7,12.7,84.2,0.022
2025-09-28 12:29:20,923.5,5.8,15.2,128.3,0.014
2025-09-28 12:29:25,911.5,9.7,15.9,78.8,0.014
2025-09-28 12:29:30,904.0,9.8,12.4,86.1,0.022
2025-09-28 12:29:35,919.2,9.3,17.0,83.8,0.020
2025-09-28 12:29:40,906.5,7.5,18.1,97.1,0.015
2025-09-28 12:29:45,908.1,9.2,14.5,110.1,0.021
2025-09-28 12:29:50,916.5,6.3,14.9,82.7,0.017
2025-09-28 12:29:55,908.1,9.2,18.5,115.4,0.015
2025-09-28 12:30:00,927.6,6.1,12.3,122.1,0.016
2025-09-28 12:30:05,909.1,9.5,13.0,116.9,0.023
2025-09-28 12:30:10,920.2,6.9,16.3,123.1,0.012
2025-09-28 12:30:15,916.2,7.0,11.0,100.5,0.027
2025-09-28 12:30:20,926.9,9.3,12.5,71.2,0.018
2025-09-28 12:30:25,911.8,10.5,18.8,73.8,0.018
2025-09-28 12:30:30,908.4,7.7,16.6,124.5,0.023
2025-09-28 12:30:35,905.2,8.2,13.0,126.3,0.018
2025-09-28 12:30:40,918.0,6.0,15.0,95.4,0.019
2025-09-28 12:30:45,929.1,10.4,15.6,85.9,0.021
2025-09-28 12:30:50,919.5,7.1,17.8,95.7,0.012
2025-09-28 12:30:55,901.7,7.7,12.4,128.9,0.028
2025-09-28 12:31:00,926.1,9.7,14.1,74.9,0.017
2025-09-28 12:31:05,926.5,10.1,13.8,106.7,0.016
2025-09-28 12:31:10,928.5,9.9,16.4,122.5,0.024
2025-09-28 12:31:15,912.0,10.4,13.8,98.5,0.016
2025-09-28 12:31:20,926.7,7.1,18.8,71.2,0.024
2025-09-28 12:31:25,931.6,5.7,17.9,88.3,0.025
2025-09-28 12:31:30,908.9,8.2,14.8,121.6,0.017
2025-09-28 12:31:35,906.2,7.8,11.8,84.4,0.018
2025-09-28 12:31:40,918.4,8.3,11.6,125.0,0.025
2025-09-28 12:31:45,925.2,5.8,14.7,118.4,0.016
2025-09-28 12:31:50,927.4,9.3,13.6,121.9,0.026
2025-09-28 12:31:55,927.2,8.6,16.3,80.1,0.014
2025-09-28 12:32:00,903.7,9.1,18.0,88.0,0.025
2025-09-28 12:32:05,908.4,7.2,14.9,103.9,0.022
2025-09-28 12:32:10,908.3,8.5,12.8,84.6,0.016
2025-09-28 12:32:15,913.1,6.2,13.5,89.8,0.025
2025-09-28 12:32:20,918.1,7.5,15.2,70.8,0.023
2025-09-28 12:32:25,928.3,6.6,13.3,94.5,0.025
2025-09-28 12:32:30,918.0,8.7,18.0,112.5,0.021
2025-09-28 12:32:35,922.5,7.3,15.9,114.0,0.028
2025-09-28 12:32:40,919.5,6.4,12.3,128.0,0.016
2025-09-28 12:32:45,908.1,6.6,17.1,73.2,0.017
2025-09-28 12:32:50,915.8,9.1,14.9,120.9,0.014
2025-09-28 12:32:55,929.8,8.7,15.7,87.2,0.015
2025-09-28 12:33:00,915.9,8.1,14.7,129.0,0.022
2025-09-28 12:33:05,906.0,9.8,12.4,108.4,0.025
